StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_11-40-30.188068390,1526463630.190708517,22538663693,2018-05-16_11-41-00.240007517,1526463660.243152031,0.73,0.80,0.78,66730526784,61150665059502,405776656,218147504,222840146,223868207,103865,8,1509704,20262370,1865,0,285588,21684,0,0,7707080,7108652,7022776,2108,159032
2018-05-16_11-41-00.290628239,1526463660.293232008,22531232608,2018-05-16_11-41-30.335746191,1526463690.338548257,0.75,0.80,0.78,66878788770,61235622372936,406065531,219590009,222840147,223868207,103899,8,1511627,20270929,1865,0,285824,21684,0,0,7707080,7109076,7023040,2108,159040
2018-05-16_11-41-30.382416333,1526463690.385020864,16312719393,2018-05-16_11-42-00.438044170,1526463720.440719587,0.85,0.82,0.79,66983248416,61297155781142,407414744,219590009,222840147,223868207,103924,8,1513699,20279955,1865,0,286718,21684,0,0,7707080,7109112,7023436,2108,159040
2018-05-16_11-42-00.484897151,1526463720.487485365,22871612726,2018-05-16_11-42-30.544538674,1526463750.547369547,0.85,0.82,0.79,67097903202,61383401689720,407706452,219590009,222840147,225393109,103953,8,1515468,20288816,1865,0,286917,21684,0,0,7707080,7109084,7023604,2108,159040
2018-05-16_11-42-30.594124197,1526463750.596732549,22580651598,2018-05-16_11-43-00.643670687,1526463780.646364657,0.77,0.81,0.78,67242498828,61468544927952,407994748,219590009,224217652,225393109,103977,8,1517256,20297567,1865,0,287120,21684,0,0,7707080,7108868,7023192,2108,159040
2018-05-16_11-43-00.698099973,1526463780.701810793,16617473180,2018-05-16_11-43-30.758169875,1526463810.761366446,0.71,0.79,0.78,67266447774,61531206502300,408600336,219590009,224217652,225393109,103997,8,1518386,20307903,1865,0,287309,21684,0,0,7707080,7108776,7023100,2108,159040
2018-05-16_11-43-30.814887255,1526463810.817656181,16663972067,2018-05-16_11-44-00.865889112,1526463840.868778938,0.54,0.75,0.76,67289822340,61594043160486,408719999,220104553,224217652,225393109,104019,8,1519542,20318205,1865,0,287354,21684,0,0,7707080,7108828,7022692,2108,159040
2018-05-16_11-44-00.917240329,1526463840.919966612,16662442371,2018-05-16_11-44-30.967712773,1526463870.971233511,0.51,0.72,0.75,67313273106,61656874611162,408842774,220104553,224742826,225393109,104038,8,1520587,20328566,1865,0,287407,21685,0,0,7707080,7108992,7023316,2108,159040
2018-05-16_11-44-31.018416738,1526463871.021088228,16657962866,2018-05-16_11-45-01.065957813,1526463901.068803617,0.65,0.73,0.76,67336678332,61719687449034,408963874,220104553,224742826,225919940,104055,8,1521699,20338898,1865,0,287452,21685,0,0,7707080,7108624,7023144,2108,159040
2018-05-16_11-45-01.114032182,1526463901.116730776,16636719247,2018-05-16_11-45-31.165598501,1526463931.168627586,0.53,0.69,0.75,67360367778,61782421848746,409084316,220629176,224742826,225919940,104077,8,1522786,20349244,1865,0,287496,21685,0,0,7707080,7109448,7023296,2108,159040
