StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_14-29-34.745130464,1525868974.747272732,23550072855,2018-05-09_14-30-04.791808431,1525869004.793834105,0.62,0.53,0.51,35117222424,33323174312514,,,,8421,6,561036,4731512,1051,0,11564,256,0,0,7707424,7204244,7122676,948,160848
2018-05-09_14-30-04.827268997,1525869004.829353723,21488843107,2018-05-09_14-30-34.872092819,1525869034.874210078,0.45,0.49,0.50,35192932748,33406740636232,,,,8437,6,562397,4740648,1051,0,11583,257,0,0,7707424,7204392,7122768,948,160848
2018-05-09_14-30-34.905571785,1525869034.907625692,23540015385,2018-05-09_14-31-04.950407753,1525869064.952608350,0.39,0.48,0.49,35275764934,33498284995538,,,,8451,6,564010,4749566,1051,0,11601,258,0,0,7707424,7217264,7135696,948,160844
2018-05-09_14-31-04.985663794,1525869064.987790307,23494706316,2018-05-09_14-31-35.040341854,1525869095.043351702,0.58,0.51,0.51,35358445206,33589651922134,,,,8470,6,565568,4758523,1051,0,11622,258,0,0,7707424,7217260,7135700,948,160848
2018-05-09_14-31-35.081856408,1525869095.084052756,23561161534,2018-05-09_14-32-05.130107536,1525869125.132301734,0.54,0.51,0.50,35441371092,33681279523840,,,,8483,6,567065,4767481,1051,0,11638,258,0,0,7707424,7218292,7136732,948,160848
2018-05-09_14-32-05.166064336,1525869125.168172198,21491355683,2018-05-09_14-32-35.209678234,1525869155.211889063,0.58,0.52,0.51,35517105294,33764854895694,,,,8497,6,568464,4776655,1051,0,11649,258,0,0,7707424,7217404,7135840,948,160848
2018-05-09_14-32-35.244832884,1525869155.246976502,23553832843,2018-05-09_14-33-05.290081871,1525869185.292172234,0.56,0.52,0.51,35599987626,33856454377262,,,,8508,6,569962,4785623,1051,0,11666,258,0,0,7707424,7217956,7136396,948,160848
2018-05-09_14-33-05.324256829,1525869185.326334730,23432007487,2018-05-09_14-33-35.366926550,1525869215.369051623,0.68,0.55,0.52,35682436434,33947577114054,,,,8523,6,571497,4794567,1051,0,11714,258,0,0,7707424,7218384,7136624,948,160848
2018-05-09_14-33-35.401334106,1525869215.403377696,23616106150,2018-05-09_14-34-05.446819279,1525869245.449179074,0.75,0.58,0.52,35765515402,34039418165260,,,,8538,6,572999,4803579,1051,0,11754,259,0,0,7707424,7217536,7135572,948,160848
2018-05-09_14-34-05.482330983,1525869245.484446983,23121211759,2018-05-09_14-34-35.544862365,1525869275.548204764,0.71,0.59,0.53,35846880630,34129333288398,,,,8567,6,574710,4812424,1051,0,11783,259,0,0,7707424,7217924,7136356,948,160852
2018-05-09_14-34-35.588660763,1525869275.591269323,23146237950,2018-05-09_14-35-05.634584505,1525869305.636774099,0.83,0.63,0.54,35928330994,34219346362682,,,,8582,6,576367,4821385,1051,0,11825,259,0,0,7707424,7217692,7136124,948,160852
2018-05-09_14-35-05.670452101,1525869305.672638479,23511420281,2018-05-09_14-35-35.714904774,1525869335.717027970,0.63,0.60,0.54,36011080894,34310777909564,,,,8595,6,577983,4830376,1051,0,11867,259,0,0,7707424,7217280,7135716,948,160852
2018-05-09_14-35-35.749148714,1525869335.751266903,21508984933,2018-05-09_14-36-05.793131501,1525869365.795340313,0.51,0.57,0.53,36086859414,34394423470886,,,,8609,6,579437,4839470,1051,0,11902,259,0,0,7707424,7204716,7122888,948,160860
2018-05-09_14-36-05.827651201,1525869365.829780620,23632239270,2018-05-09_14-36-35.872109279,1525869395.874179988,0.56,0.58,0.53,36170004686,34486327469318,,,,8624,6,581016,4848445,1051,0,11918,259,0,0,7707424,7204272,7122716,948,160860
2018-05-09_14-36-35.906040393,1525869395.908139248,23580795065,2018-05-09_14-37-05.950340735,1525869425.952483750,0.49,0.56,0.53,36252948532,34578031522680,,,,8642,6,582663,4857344,1051,0,11937,259,0,0,7707424,7204552,7122992,948,160864
2018-05-09_14-37-05.985223540,1525869425.987359263,23582804097,2018-05-09_14-37-36.050876796,1525869456.054124997,0.52,0.55,0.53,36335927404,34669743470798,,,,8661,6,584256,4866281,1051,0,11958,260,0,0,7707424,7204892,7123368,948,160868
2018-05-09_14-37-36.093498918,1525869456.095743452,21550430597,2018-05-09_14-38-06.143518159,1525869486.145625906,0.56,0.56,0.53,36411842030,34753549487164,,,,8676,6,585690,4875428,1051,0,11979,260,0,0,7707424,7204712,7123160,948,160868
