StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-46-05.702739542,1526413565.705267070,,2018-05-15_21-46-05.716402628,1526413565.718959764,0.79,0.59,0.63,,,,,,7462,0,367309,2142197,1835,0,70255,136,0,0,7707080,7126240,7034752,2108,146276
2018-05-15_21-46-05.757700640,1526413565.760256059,,2018-05-15_21-46-05.771382187,1526413565.773938116,0.79,0.59,0.63,,,,,,7464,0,367314,2142212,1835,0,70255,136,0,0,7707080,7125788,7034448,2108,146276
2018-05-15_21-46-05.812487874,1526413565.815048766,,2018-05-15_21-46-05.826254555,1526413565.828847758,0.79,0.59,0.63,,,,,,7465,0,367319,2142228,1835,0,70255,136,0,0,7707080,7126908,7035568,2108,146276
2018-05-15_21-46-05.867713939,1526413565.870320122,,2018-05-15_21-46-05.881752469,1526413565.884319376,0.79,0.59,0.63,,,,,,7467,0,367323,2142244,1835,0,70255,136,0,0,7707080,7125836,7034496,2108,146276
2018-05-15_21-46-05.923678871,1526413565.926233839,,2018-05-15_21-46-05.937554960,1526413565.940101725,0.79,0.59,0.63,,,,,,7468,0,367329,2142259,1835,0,70255,136,0,0,7707080,7125688,7034348,2108,146276
2018-05-15_21-46-05.978724024,1526413565.981285625,,2018-05-15_21-46-05.992725313,1526413565.995263264,0.79,0.59,0.63,,,,,,7470,0,367334,2142275,1835,0,70255,136,0,0,7707080,7126212,7034716,2108,146276
2018-05-15_21-46-06.034462406,1526413566.037042576,,2018-05-15_21-46-06.062108424,1526413566.064704491,0.79,0.59,0.63,,,,,,7471,0,367340,2142295,1835,0,70255,136,0,0,7707080,7126708,7035020,2108,146276
2018-05-15_21-46-06.103879850,1526413566.106449903,,2018-05-15_21-46-06.117874209,1526413566.120419734,0.79,0.59,0.63,,,,,,7472,0,367345,2142311,1835,0,70255,136,0,0,7707080,7126628,7035288,2108,146276
2018-05-15_21-46-06.159002914,1526413566.161613416,,2018-05-15_21-46-06.173222498,1526413566.175827699,0.79,0.59,0.63,,,,,,7474,0,367350,2142326,1835,0,70255,136,0,0,7707080,7125784,7034444,2108,146276
2018-05-15_21-46-06.214584642,1526413566.217115589,,2018-05-15_21-46-06.228286598,1526413566.230843092,0.79,0.59,0.63,,,,,,7475,0,367356,2142342,1835,0,70255,136,0,0,7707080,7125964,7034352,2108,146276
2018-05-15_21-46-06.269519031,1526413566.272081082,,2018-05-15_21-46-06.283717225,1526413566.286279604,0.79,0.59,0.63,,,,,,7476,0,367361,2142358,1835,0,70255,136,0,0,7707080,7126012,7034524,2108,146280
2018-05-15_21-46-06.325007663,1526413566.327595841,,2018-05-15_21-46-06.338763262,1526413566.341347304,0.79,0.59,0.63,,,,,,7478,0,367366,2142373,1835,0,70255,136,0,0,7707080,7125908,7034568,2108,146280
