StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_20-50-50.158990609,1525978250.161500875,36.558802,2018-05-10_20-51-20.407473060,1525978280.410038267,0.99,0.96,0.95,76594530,175195590378,,,,985835,106,16247,34142939,1764,0,81,895,0,0,7707080,7143456,7096240,2108,216660
2018-05-10_20-51-20.448675009,1525978280.451211495,36.555546,2018-05-10_20-51-50.698740311,1525978310.701432252,0.99,0.97,0.95,76595674,175195591650,,,,988858,106,16251,34152024,1764,0,81,895,0,0,7707080,7143468,7095956,2108,216660
2018-05-10_20-51-50.744230918,1525978310.746792628,36.545273,2018-05-10_20-52-21.019333567,1525978341.022740809,1.00,0.97,0.95,76596818,175195592922,,,,991880,106,16264,34161110,1764,0,81,895,0,0,7707080,7143552,7096188,2108,216660
2018-05-10_20-52-21.073233978,1525978341.075890374,36.542409,2018-05-10_20-52-51.326361634,1525978371.328871754,1.00,0.97,0.95,76597962,175195594254,,,,994901,106,16271,34170197,1764,0,81,895,0,0,7707080,7143324,7096156,2108,216660
2018-05-10_20-52-51.371878615,1525978371.374397487,36.457206,2018-05-10_20-53-21.621226663,1525978401.623962478,1.00,0.98,0.95,76599106,175195595586,,,,997918,106,16277,34179286,1764,0,81,895,0,0,7707080,7143540,7096324,2108,216660
2018-05-10_20-53-21.679351671,1525978401.681901733,36.558811,2018-05-10_20-53-51.928013604,1525978431.930594639,1.00,0.98,0.95,76600250,175195596918,,,,1000940,106,16283,34188371,1764,0,81,895,0,0,7707080,7143568,7096172,2108,216660
2018-05-10_20-53-51.971358916,1525978431.973846187,36.562100,2018-05-10_20-54-22.219565352,1525978462.222247615,1.00,0.98,0.95,76601394,175195598250,,,,1003962,106,16288,34197455,1764,0,82,897,0,0,7707080,7143740,7096524,2108,216660
2018-05-10_20-54-22.261005793,1525978462.263475068,36.568640,2018-05-10_20-54-52.510956159,1525978492.513551932,1.00,0.99,0.95,76602538,175195599582,,,,1006993,106,16308,34206514,1764,0,82,897,0,0,7707080,7143060,7096044,2108,216664
2018-05-10_20-54-52.552357192,1525978492.554878400,36.538870,2018-05-10_20-55-22.825885274,1525978522.828882250,1.00,0.99,0.95,76603682,175195600854,,,,1010017,106,16327,34215591,1764,0,82,897,0,0,7707080,7130688,7083408,2108,216672
2018-05-10_20-55-22.879542306,1525978522.882299583,36.539152,2018-05-10_20-55-53.138179193,1525978553.141024039,1.00,0.99,0.95,76604826,175195602186,,,,1013040,106,16345,34224663,1764,0,82,897,0,0,7707080,7130080,7082876,2108,216676
2018-05-10_20-55-53.181690769,1525978553.184259938,36.457203,2018-05-10_20-56-23.446359922,1525978583.449059051,1.00,0.99,0.95,76605970,175195603518,,,,1016057,106,16350,34233750,1764,0,82,897,0,0,7707080,7130560,7082908,2108,216680
2018-05-10_20-56-23.488112652,1525978583.490688316,36.565355,2018-05-10_20-56-53.736537660,1525978613.739326289,1.00,0.99,0.95,76607114,175195604850,,,,1019080,106,16361,34242825,1764,0,82,897,0,0,7707080,7130220,7083020,2108,216680
2018-05-10_20-56-53.777486843,1525978613.779936541,36.565355,2018-05-10_20-57-24.025596436,1525978644.028249940,1.00,0.99,0.95,76608258,175195606182,,,,1022103,106,16370,34251901,1764,0,83,897,0,0,7707080,7130688,7083296,2108,216684
2018-05-10_20-57-24.067283964,1525978644.069852228,36.558823,2018-05-10_20-57-54.317931920,1525978674.320592127,1.00,0.99,0.95,76609402,175195607514,,,,1025124,106,16376,34260984,1764,0,83,897,0,0,7707080,7130208,7082764,2108,216684
2018-05-10_20-57-54.359561646,1525978674.362144728,36.552001,2018-05-10_20-58-24.638323355,1525978704.641712236,1.00,0.99,0.95,76610546,175195608786,,,,1028147,106,16389,34270071,1764,0,83,897,0,0,7707080,7142908,7095904,2108,216676
2018-05-10_20-58-24.688881484,1525978704.691676604,36.568628,2018-05-10_20-58-54.943411472,1525978734.945965151,1.00,0.99,0.95,76611690,175195610118,,,,1031178,106,16410,34279132,1764,0,83,897,0,0,7707080,7143440,7096096,2108,216676
