StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_13-36-57.212277355,1525865817.214360510,23871171001,2018-05-09_13-37-27.256977955,1525865847.259116986,0.48,0.59,0.57,26333369462,24804457314282,,,,6676,6,415411,3755216,1025,0,9235,224,0,0,7707424,7232568,7145432,948,150572
2018-05-09_13-37-27.291105380,1525865847.293170155,23776342159,2018-05-09_13-37-57.334051321,1525865877.336204398,0.34,0.55,0.56,26440414808,24894156796908,,,,6690,6,416817,3764281,1025,0,9249,224,0,0,7707424,7232796,7145656,948,150572
2018-05-09_13-37-57.368066674,1525865877.370123354,24431621407,2018-05-09_13-38-27.413903087,1525865907.416043978,0.45,0.56,0.57,26549108714,24986328031622,,,,6705,6,418385,3773323,1025,0,9263,224,0,0,7707424,7232556,7145420,948,150572
2018-05-09_13-38-27.448294027,1525865907.450329772,23636294750,2018-05-09_13-38-57.515171547,1525865937.517824529,0.47,0.56,0.56,26653936940,25075502308432,,,,6718,6,419878,3782393,1025,0,9304,225,0,0,7707424,7233324,7146188,948,150572
2018-05-09_13-38-57.557389951,1525865937.559816419,23902199677,2018-05-09_13-39-27.607373273,1525865967.609416097,0.62,0.58,0.57,26762017166,25165679395950,,,,6732,6,421478,3791382,1025,0,9355,225,0,0,7707424,7233028,7145628,948,150572
2018-05-09_13-39-27.641586867,1525865967.643635634,23722000991,2018-05-09_13-39-57.685635202,1525865997.687802226,0.45,0.54,0.56,26868160592,25255175159010,,,,6749,6,423049,3800421,1025,0,9406,225,0,0,7707424,7220224,7133092,948,150584
2018-05-09_13-39-57.720510795,1525865997.722581508,23749064262,2018-05-09_13-40-27.764018492,1525866027.766155407,0.59,0.57,0.57,26972725478,25344773372892,,,,6768,6,424527,3809493,1025,0,9427,226,0,0,7707424,7220104,7132992,948,150588
2018-05-09_13-40-27.797753531,1525866027.799824612,23684344946,2018-05-09_13-40-57.844339214,1525866057.846434951,0.68,0.60,0.58,27077971244,25434128300448,,,,6785,6,426251,3818494,1025,0,9449,227,0,0,7707424,7219900,7132796,948,150588
2018-05-09_13-40-57.877674002,1525866057.879736665,24397633412,2018-05-09_13-41-27.924178052,1525866087.926384042,0.73,0.62,0.59,27186757670,25526175058156,,,,6808,6,427932,3827489,1025,0,9475,227,0,0,7707424,7218660,7131480,948,150596
2018-05-09_13-41-27.958492809,1525866087.960662116,23663992942,2018-05-09_13-41-58.031422569,1525866118.034128905,0.70,0.62,0.59,27292609616,25615452320336,,,,6826,6,429426,3836552,1025,0,9491,227,0,0,7707424,7219428,7132480,948,150600
2018-05-09_13-41-58.072197524,1525866118.074249610,23711357495,2018-05-09_13-42-28.118884542,1525866148.121044327,0.50,0.58,0.58,27397388522,25704907995048,,,,6844,6,430950,3845609,1025,0,9512,228,0,0,7707424,7219648,7132536,948,150600
2018-05-09_13-42-28.154087232,1525866148.156200862,24418480621,2018-05-09_13-42-58.197717415,1525866178.200042557,0.56,0.59,0.58,27504886508,25797030572810,,,,6861,6,432601,3854634,1025,0,9546,228,0,0,7707424,7233160,7145836,948,150592
2018-05-09_13-42-58.232320212,1525866178.234400114,23742485204,2018-05-09_13-43-28.276076823,1525866208.278111882,0.47,0.56,0.58,27611076374,25886602940682,,,,6878,6,434019,3863684,1025,0,9563,228,0,0,7707424,7233144,7146076,948,150592
2018-05-09_13-43-28.309705823,1525866208.311727453,23804947230,2018-05-09_13-43-58.352993107,1525866238.355034405,0.47,0.56,0.57,27716808260,25976409890830,,,,6895,6,435587,3872748,1025,0,9579,229,0,0,7707424,7232780,7145628,948,150592
2018-05-09_13-43-58.386786622,1525866238.388827001,23762904982,2018-05-09_13-44-28.431035097,1525866268.433084399,0.50,0.55,0.57,27822303266,26066060189084,,,,6911,6,437153,3881824,1025,0,9598,229,0,0,7707424,7233436,7146120,948,150592
2018-05-09_13-44-28.464517919,1525866268.466544988,23728375834,2018-05-09_13-44-58.509669066,1525866298.511974958,0.49,0.55,0.57,27928329152,26155579416502,,,,6927,6,438732,3890862,1025,0,9614,229,0,0,7707424,7231916,7145192,948,150592
2018-05-09_13-44-58.544636763,1525866298.546738565,24276043344,2018-05-09_13-45-28.594762545,1525866328.597035934,0.57,0.56,0.58,28037026538,26247167569776,,,,6950,6,440328,3899840,1025,0,9641,229,0,0,7707424,7231472,7144492,948,150600
2018-05-09_13-45-28.631605472,1525866328.633892254,23716205217,2018-05-09_13-45-58.677384294,1525866358.679465829,0.47,0.54,0.57,28142533304,26336641964658,,,,6964,6,441694,3908908,1025,0,9656,229,0,0,7707424,7232492,7145396,948,150600
2018-05-09_13-45-58.712182356,1525866358.714219412,23883197647,2018-05-09_13-46-28.755837814,1525866388.758210647,0.42,0.52,0.56,28249850090,26426744153784,,,,6978,6,443204,3917887,1025,0,9668,229,0,0,7707424,7232292,7145188,948,150600
2018-05-09_13-46-28.790719443,1525866388.792879411,24414550076,2018-05-09_13-46-58.835101277,1525866418.837373134,0.45,0.51,0.56,28358681036,26518853413786,,,,6993,6,444751,3926914,1025,0,9676,230,0,0,7707424,7232440,7145076,948,150600
2018-05-09_13-46-58.869284403,1525866418.871374841,23895231473,2018-05-09_13-47-28.913993681,1525866448.916048162,0.48,0.51,0.56,28467274142,26609004523736,,,,7007,6,446240,3935888,1025,0,9689,230,0,0,7707424,7231868,7144780,948,150600
2018-05-09_13-47-28.947283596,1525866448.949281991,23747482843,2018-05-09_13-47-58.990886496,1525866478.992974004,0.55,0.53,0.56,28573448168,26698595220614,,,,7026,6,447685,3944923,1025,0,9711,231,0,0,7707424,7220528,7133168,948,150608
2018-05-09_13-47-59.025973194,1525866479.027987295,24372353313,2018-05-09_13-48-29.089538201,1525866509.092333069,0.47,0.51,0.56,28682023994,26790546511036,,,,7042,6,449255,3953953,1025,0,9727,231,0,0,7707424,7220280,7133224,948,150608
2018-05-09_13-48-29.130806775,1525866509.133147191,23871821997,2018-05-09_13-48-59.179993004,1525866539.182116737,0.68,0.56,0.57,28789683260,26880608090604,,,,7061,6,450616,3962918,1025,0,9774,231,0,0,7707424,7219808,7132724,948,150612
2018-05-09_13-48-59.214251090,1525866539.216299561,23691450331,2018-05-09_13-49-29.259266771,1525866569.261387761,0.67,0.57,0.57,28895248106,26969986754436,,,,7083,6,451818,3971946,1025,0,9822,232,0,0,7707424,7219264,7132208,948,150616
2018-05-09_13-49-29.292845091,1525866569.294848361,24340921878,2018-05-09_13-49-59.335988903,1525866599.338040716,0.54,0.55,0.57,29004074732,27061816203116,,,,7096,6,453270,3980948,1025,0,9842,232,0,0,7707424,7220136,7133088,948,150620
2018-05-09_13-49-59.369410179,1525866599.371525428,23671848452,2018-05-09_13-50-29.416662956,1525866629.418923740,0.63,0.57,0.58,29109530378,27151122737376,,,,7120,6,454579,3989964,1025,0,9869,232,0,0,7707424,7219444,7132412,948,150624
2018-05-09_13-50-29.450809505,1525866629.452870728,23747889848,2018-05-09_13-50-59.494514113,1525866659.496592275,0.52,0.55,0.57,29215140824,27240715280008,,,,7133,6,455925,3999055,1025,0,9888,232,0,0,7707424,7231688,7144864,948,150620
2018-05-09_13-50-59.528908570,1525866659.530980596,23645575975,2018-05-09_13-51-29.595184836,1525866689.598072792,0.58,0.56,0.57,29321014010,27329925028486,,,,7146,6,457128,4008107,1025,0,9911,233,0,0,7707424,7232280,7145108,948,150620
2018-05-09_13-51-29.639479128,1525866689.641636592,23705131725,2018-05-09_13-51-59.688481567,1525866719.690611442,0.49,0.54,0.57,29427620456,27419357491102,,,,7157,6,458505,4017141,1025,0,9934,233,0,0,7707424,7232064,7145044,948,150620
