StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_12-39-20.139128832,1525862360.141248307,16921234832,2018-05-09_12-39-50.184286477,1525862390.186502787,0.42,0.50,0.46,15729970052,14989319830870,,,,4898,6,249663,2688867,1025,0,6606,166,0,0,7707424,7232768,7145632,948,150416
2018-05-09_12-39-50.219491595,1525862390.221718766,24314460337,2018-05-09_12-40-20.270983777,1525862420.273277966,0.53,0.52,0.47,15837490418,15081052242208,,,,4917,6,251348,2697886,1025,0,6645,166,0,0,7707424,7233012,7145812,948,150424
2018-05-09_12-40-20.308609258,1525862420.310803187,24815712609,2018-05-09_12-40-50.355363765,1525862450.357903168,0.53,0.51,0.47,15934252604,15174674485914,,,,4931,6,252807,2707034,1025,0,6684,166,0,0,7707424,7233144,7146016,948,150424
2018-05-09_12-40-50.390488017,1525862450.392570393,24391794313,2018-05-09_12-41-20.434848703,1525862480.437105198,0.53,0.51,0.47,16030357910,15266697112240,,,,4947,6,254464,2716126,1025,0,6723,166,0,0,7707424,7232548,7145812,948,150428
2018-05-09_12-41-20.469741175,1525862480.471817154,16957023360,2018-05-09_12-41-50.514207678,1525862510.516484972,0.47,0.50,0.47,16054598156,15330675074908,,,,4958,6,255587,2726529,1025,0,6737,166,0,0,7707424,7232796,7145680,948,150428
2018-05-09_12-41-50.548514676,1525862510.550548723,16898950828,2018-05-09_12-42-20.592105689,1525862540.594342665,0.37,0.47,0.46,16079224682,15394432991642,,,,4976,6,256761,2736893,1025,0,6750,167,0,0,7707424,7231800,7144688,948,150428
2018-05-09_12-42-20.626310665,1525862540.628387558,24430044575,2018-05-09_12-42-50.680614233,1525862570.682984401,0.22,0.43,0.45,16175966228,15486601457536,,,,4988,6,258237,2746015,1025,0,6766,167,0,0,7707424,7233280,7146180,948,150428
2018-05-09_12-42-50.715466506,1525862570.717544665,24769107803,2018-05-09_12-43-20.760745364,1525862600.762835629,0.41,0.45,0.46,16273502054,15580047797384,,,,5002,6,259793,2755125,1025,0,6782,167,0,0,7707424,7233644,7146528,948,150428
2018-05-09_12-43-20.795824921,1525862600.798015913,24317818335,2018-05-09_12-43-50.860189767,1525862630.862774581,0.55,0.47,0.46,16369518800,15671794306218,,,,5017,6,261258,2764242,1025,0,6795,168,0,0,7707424,7233136,7146212,948,150428
2018-05-09_12-43-50.901286916,1525862630.903562222,16939110213,2018-05-09_12-44-20.949670242,1525862660.951879625,0.47,0.46,0.46,16393726886,15735703298596,,,,5035,6,262394,2774644,1025,0,6818,168,0,0,7707424,7220644,7133544,948,150440
2018-05-09_12-44-20.984858732,1525862660.986938457,24328184680,2018-05-09_12-44-51.029643102,1525862691.031743133,0.48,0.46,0.46,16490880152,15827484749572,,,,5052,6,263883,2783738,1025,0,6864,168,0,0,7707424,7220828,7133688,948,150440
2018-05-09_12-44-51.063806606,1525862691.065820833,24414750002,2018-05-09_12-45-21.107100862,1525862721.109191302,0.65,0.50,0.47,16588364438,15919592295216,,,,5067,6,265337,2792842,1025,0,6909,169,0,0,7707424,7220588,7133440,948,150440
2018-05-09_12-45-21.142132396,1525862721.144295870,24803267700,2018-05-09_12-45-51.186478554,1525862751.188591760,0.59,0.50,0.47,16698104624,16013165881862,,,,5085,6,266877,2801947,1025,0,6932,169,0,0,7707424,7220540,7133600,948,150444
2018-05-09_12-45-51.220975203,1525862751.223072080,16919104606,2018-05-09_12-46-21.264838800,1525862781.266900039,0.41,0.47,0.46,16722649550,16076999483744,,,,5106,6,268050,2812327,1025,0,6950,169,0,0,7707424,7216504,7129376,948,150448
2018-05-09_12-46-21.298774433,1525862781.300827206,24379850486,2018-05-09_12-46-51.343362149,1525862811.345556449,0.50,0.49,0.47,16820988296,16168975562798,,,,5121,6,269602,2821419,1025,0,6972,169,0,0,7707424,7219932,7132792,948,150448
2018-05-09_12-46-51.377455172,1525862811.379517046,24785638876,2018-05-09_12-47-21.437756936,1525862841.440405776,0.56,0.50,0.48,16919212922,16262487174408,,,,5137,6,271181,2830526,1025,0,6989,169,0,0,7707424,7232428,7145304,948,150440
2018-05-09_12-47-21.477813256,1525862841.480149483,24435818391,2018-05-09_12-47-51.534951824,1525862871.537521923,0.42,0.47,0.47,17032847108,16354676738830,,,,5151,6,272904,2839519,1025,0,7007,169,0,0,7707424,7233368,7145984,948,150440
2018-05-09_12-47-51.572165482,1525862871.574456593,16982048861,2018-05-09_12-48-21.617387541,1525862901.619473494,0.45,0.47,0.47,17057121254,16418748345710,,,,5164,6,274162,2849922,1025,0,7015,169,0,0,7707424,7233092,7145960,948,150440
2018-05-09_12-48-21.653857103,1525862901.655920111,24374522364,2018-05-09_12-48-51.698839788,1525862931.700962958,0.47,0.48,0.47,17170309220,16510704909198,,,,5178,6,275794,2858890,1025,0,7030,169,0,0,7707424,7233280,7146136,948,150440
2018-05-09_12-48-51.733710491,1525862931.735844548,24438010780,2018-05-09_12-49-21.778357347,1525862961.780653035,0.49,0.48,0.47,17267792306,16602902384596,,,,5192,6,277370,2868007,1025,0,7045,170,0,0,7707424,7233384,7146256,948,150440
2018-05-09_12-49-21.813210646,1525862961.815313474,24832067855,2018-05-09_12-49-51.856995948,1525862991.859188145,0.41,0.46,0.47,17366626472,16696586603446,,,,5207,6,278894,2877138,1025,0,7059,170,0,0,7707424,7232972,7145832,948,150444
2018-05-09_12-49-51.891377121,1525862991.893425230,24372843852,2018-05-09_12-50-21.935567521,1525863021.937817089,0.44,0.47,0.47,17464322318,16788536842160,,,,5225,6,280448,2886228,1025,0,7080,170,0,0,7707424,7233304,7146144,948,150448
2018-05-09_12-50-21.969986065,1525863021.972035111,24765806882,2018-05-09_12-50-52.017395037,1525863052.019775598,0.54,0.49,0.48,17561372384,16881969338556,,,,5244,6,281893,2895317,1025,0,7105,170,0,0,7707424,7231696,7144528,948,150452
2018-05-09_12-50-52.052353801,1525863052.054470792,16910459643,2018-05-09_12-51-22.117016971,1525863082.119860870,0.48,0.47,0.47,17585510990,16945771886662,,,,5255,6,283141,2905737,1025,0,7112,170,0,0,7707424,7233720,7146584,948,150452
2018-05-09_12-51-22.158186057,1525863082.160353877,24318921734,2018-05-09_12-51-52.207287336,1525863112.209668058,0.53,0.49,0.48,17683221356,17037520899580,,,,5270,6,284599,2914827,1025,0,7127,170,0,0,7707424,7233296,7146128,948,150452
2018-05-09_12-51-52.243291333,1525863112.245355178,24709154780,2018-05-09_12-52-22.288264945,1525863142.290425807,0.58,0.51,0.49,17782088702,17130740704168,,,,5289,6,286157,2923886,1025,0,7145,170,0,0,7707424,7220492,7133328,948,150460
2018-05-09_12-52-22.324160261,1525863142.326245334,24454974105,2018-05-09_12-52-52.369122087,1525863172.371244639,0.64,0.54,0.50,17895271988,17223002659982,,,,5303,6,287675,2932881,1025,0,7176,171,0,0,7707424,7220996,7133536,948,150464
2018-05-09_12-52-52.403317374,1525863172.405357290,16915055760,2018-05-09_12-53-22.447302416,1525863202.449537730,0.66,0.55,0.50,17919688094,17286821884134,,,,5317,6,288925,2943299,1025,0,7182,171,0,0,7707424,7220708,7133544,948,150464
2018-05-09_12-53-22.481655368,1525863202.483740013,24445299526,2018-05-09_12-53-52.526964384,1525863232.529179824,0.52,0.53,0.50,18017026880,17379046655056,,,,5332,6,290212,2952443,1025,0,7201,171,0,0,7707424,7219992,7132828,948,150464
2018-05-09_12-53-52.565582748,1525863232.567643211,24404999864,2018-05-09_12-54-22.610004788,1525863262.612161245,0.43,0.51,0.49,18113995226,17471117674894,,,,5351,6,291630,2961523,1025,0,7220,172,0,0,7707424,7219864,7132816,948,150468
2018-05-09_12-54-22.644959756,1525863262.647117951,24702371156,2018-05-09_12-54-52.709170089,1525863292.711791361,0.32,0.48,0.48,18212025752,17564313477444,,,,5367,6,293256,2970593,1025,0,7258,172,0,0,7707424,7220180,7133016,948,150468
2018-05-09_12-54-52.750211802,1525863292.752528161,16961156143,2018-05-09_12-55-22.797770413,1525863322.799881601,0.46,0.49,0.49,18236232998,17628306192536,,,,5388,6,294541,2980972,1025,0,7271,172,0,0,7707424,7233008,7145852,948,150468
2018-05-09_12-55-22.832504956,1525863322.834655390,24377969768,2018-05-09_12-55-52.878796189,1525863352.880935396,0.48,0.49,0.49,18348914804,17720277656368,,,,5404,6,296121,2989945,1025,0,7282,172,0,0,7707424,7233012,7145648,948,150468
2018-05-09_12-55-52.913801714,1525863352.915927838,24791354795,2018-05-09_12-56-22.962286898,1525863382.964524510,0.62,0.53,0.50,18447395630,17813808519780,,,,5424,6,297529,2999055,1025,0,7294,172,0,0,7707424,7233116,7146156,948,150468
2018-05-09_12-56-22.996952178,1525863382.999070232,24447268207,2018-05-09_12-56-53.041072758,1525863413.043149384,0.55,0.52,0.50,18543624296,17906039488022,,,,5440,6,298884,3008189,1025,0,7311,173,0,0,7707424,7233632,7146620,948,150468
2018-05-09_12-56-53.075800324,1525863413.077879861,16911478859,2018-05-09_12-57-23.119159494,1525863443.121237540,0.38,0.49,0.49,18568591802,17969845595578,,,,5453,6,300000,3018593,1025,0,7339,173,0,0,7707424,7233112,7146164,948,150468
2018-05-09_12-57-23.153070066,1525863443.155110040,24465926325,2018-05-09_12-57-53.198030507,1525863473.200165317,0.48,0.50,0.50,18665812508,18062146714352,,,,5464,6,301334,3027743,1025,0,7384,173,0,0,7707424,7233156,7145956,948,150468
2018-05-09_12-57-53.232706114,1525863473.234806844,24272018968,2018-05-09_12-58-23.300032222,1525863503.302732773,0.36,0.47,0.49,18762616934,18153718241152,,,,5478,6,302763,3036823,1025,0,7425,174,0,0,7707424,7232764,7145732,948,150468
2018-05-09_12-58-23.343079363,1525863503.345307768,16978409730,2018-05-09_12-58-53.390600361,1525863533.392761932,0.42,0.48,0.49,18786912500,18217775169926,,,,5491,6,303924,3047220,1025,0,7441,174,0,0,7707424,7233276,7146120,948,150472
2018-05-09_12-58-53.427031043,1525863533.429116001,24386056550,2018-05-09_12-59-23.472328699,1525863563.474569158,0.52,0.49,0.50,18882412946,18309774591878,,,,5512,6,305344,3056340,1025,0,7490,174,0,0,7707424,7231752,7144596,948,150472
